Plant_ID,Pcode,State,Customer_Id,Scode,Price,Wk0,Wk1,Wk2,Wk3,Wk4,Wk5,Wk6,Wk7,Wk8,Wk9,Wk10,Wk11,Wk12,Wk13,Wk14,Wk15,Wk16,Wk17,Wk18,Wk19,Wk20,Wk21,Wk22,Wk23,Wk24,Wk25,Wk26,Wk27,Wk28,Wk29,Wk30,Wk31,Wk32,Wk33,Wk34,Wk35,Wk36,Wk37,Wk38,Wk39,Wk40,Wk41,Wk42,Wk43,Wk44,Wk45,Wk46,Wk47,Wk48,Wk49,Wk50,Wk51,Wk52,Wk53,Wk54,Wk55,Wk56,Wk57,Wk58,Wk59,Wk60,Wk61,Wk62,Wk63,Wk64,Wk65,Wk66,Wk67,Wk68,Wk69,Wk70,Wk71,Wk72,Wk73,Wk74,Wk75,Wk76,Wk77,Wk78,Wk79,Wk80,Wk81,Wk82,Wk83,Wk84,Wk85,Wk86,Wk87,Wk88,Wk89,Wk90,Wk91,Wk92,Wk93,Wk94,Wk95,Wk96,Wk97,Wk98,Wk99,Wk100,Wk101,Wk102,Wk103,
200,Ft. Worth,TX,20,SKU463,$22.00 ,23,44,54,56,83,23,81,32,88,73,87,36,87,61,49,79,39,26,84,36,89,44,58,18,64,4,21,9,66,36,77,55,93,95,1,79,96,85,86,54,18,5,36,22,15,55,40,147,302,728,1511,47,59,65,11,99,66,1,88,41,87,93,2,95,36,74,57,60,46,47,49,22,84,71,90,49,78,93,60,59,91,89,78,62,11,34,14,51,17,47,95,56,2,65,85,50,55,45,271,336,412,880,89,3,
200,Ft. Worth,TX,42,SKU464,$34.00 ,93,83,100,75,33,52,22,45,96,79,91,28,27,6,1,50,92,91,71,60,26,19,56,68,89,89,76,81,18,4,7,97,61,82,18,27,53,9,40,82,66,84,46,49,75,86,48,145,252,294,617,65,73,56,15,7,57,11,6,61,10,99,79,6,84,62,38,20,91,68,65,58,85,89,7,23,30,53,91,0,72,41,35,36,89,61,51,21,6,15,96,68,4,61,78,34,49,59,168,286,774,1127,53,72,
200,Ft. Worth,TX,12,SKU465,$37.00 ,10,7,13,8,57,99,78,17,60,100,78,9,16,36,89,2,43,4,39,3,50,87,98,52,56,98,47,75,42,54,28,15,75,4,18,44,13,64,77,62,12,6,38,64,83,52,95,237,367,891,2663,55,24,63,41,46,47,2,16,82,35,75,51,54,40,5,63,3,21,7,0,84,58,36,85,20,77,75,83,68,99,86,66,18,55,91,29,80,26,22,37,8,60,89,81,60,45,95,291,315,575,920,76,2,
200,Ft. Worth,TX,43,SKU466,$50.00 ,40,65,83,63,52,70,73,12,68,21,24,7,33,80,49,85,50,63,12,5,57,63,80,46,3,71,59,25,15,1,82,8,82,65,61,56,66,91,44,6,8,30,96,91,36,49,49,141,238,432,492,89,46,46,14,98,38,21,63,9,60,63,11,34,100,34,69,63,16,67,86,35,92,52,96,30,86,100,71,92,24,28,23,10,83,3,13,64,88,2,85,28,68,13,72,13,94,45,133,243,376,1121,69,45,
200,Ft. Worth,TX,20,SKU467,$92.00 ,80,66,0,95,29,16,74,44,88,69,42,65,20,98,91,46,1,56,79,96,71,58,50,70,74,1,98,18,38,58,23,91,35,46,52,16,96,50,99,19,51,69,95,68,90,37,39,288,709,2061,2785,92,85,80,32,78,89,93,94,93,38,64,43,26,39,39,97,72,66,18,3,23,55,96,34,21,81,12,77,85,44,88,77,91,86,62,99,56,17,10,71,32,94,92,64,100,11,49,127,317,793,1859,49,30,
200,Ft. Worth,TX,18,SKU468,$58.00 ,85,38,72,91,72,37,46,7,67,96,19,22,59,51,13,0,40,17,24,32,67,58,4,6,88,4,39,96,61,93,89,0,96,24,32,53,2,68,73,45,37,67,72,22,65,72,29,129,192,250,516,93,4,21,30,45,73,5,65,94,87,75,72,27,1,7,27,26,85,66,49,9,22,11,77,96,16,99,36,19,0,23,32,41,13,50,81,100,15,15,94,83,51,7,76,69,76,19,140,209,621,1656,53,20,
200,Ft. Worth,TX,27,SKU469,$38.00 ,96,30,26,6,28,69,67,87,67,62,81,47,34,77,2,69,1,36,77,56,99,98,80,86,95,36,96,88,55,26,8,94,79,34,13,71,69,97,60,98,95,64,60,11,18,56,45,102,121,247,423,82,9,54,44,74,64,5,46,7,65,31,37,81,80,17,72,3,1,17,6,50,15,6,5,23,81,53,7,40,90,68,74,10,16,88,46,90,77,43,25,34,31,68,73,56,18,59,130,246,583,1583,50,100,
200,Ft. Worth,TX,2,SKU470,$83.00 ,99,45,82,90,47,87,84,14,49,30,25,37,90,73,25,95,29,41,65,49,28,95,81,61,44,51,1,38,17,97,96,76,43,58,3,20,69,81,19,100,51,55,44,82,96,0,70,135,402,1186,2995,83,23,73,2,100,87,32,69,51,35,79,89,47,25,63,1,81,9,54,93,76,43,51,40,76,39,59,17,42,98,74,62,77,43,47,44,88,78,19,73,61,4,84,75,79,85,64,123,355,921,991,97,54,
200,Ft. Worth,TX,10,SKU471,$84.00 ,99,78,95,31,95,4,24,93,58,95,5,57,79,88,8,82,59,21,99,69,9,65,11,34,83,67,55,56,99,42,82,56,93,22,13,62,83,35,39,47,97,21,8,74,20,93,22,190,458,996,2113,42,72,72,1,50,18,88,62,20,99,51,80,41,43,4,54,80,97,41,7,58,55,70,67,18,14,95,27,28,84,85,27,54,4,39,92,19,31,45,19,67,28,90,48,80,53,11,239,260,715,2007,58,48,
200,Ft. Worth,TX,28,SKU472,$40.00 ,93,41,72,3,3,73,72,22,42,26,21,44,77,98,67,75,57,19,47,98,35,13,29,97,18,93,14,64,20,53,72,54,2,89,86,66,69,37,32,31,17,99,7,48,86,40,20,221,253,659,1461,25,9,67,38,81,46,44,25,61,57,60,55,21,5,60,59,65,89,53,10,52,88,6,8,7,17,84,94,70,36,87,60,99,77,69,32,48,94,94,34,80,5,23,19,63,96,88,219,591,1700,2285,52,5,
200,Ft. Worth,TX,41,SKU473,$20.00 ,32,81,93,83,36,71,56,100,8,80,74,86,64,53,76,8,95,92,96,49,61,48,83,72,65,53,44,50,91,72,64,90,14,29,5,75,67,1,36,18,87,77,42,5,69,37,58,246,691,1776,3057,90,4,53,83,18,95,16,19,1,67,11,11,3,11,8,46,27,14,51,54,34,38,21,45,57,33,4,45,64,7,77,79,26,45,19,42,0,86,65,98,78,46,11,22,14,53,97,147,282,454,1056,65,92,
200,Ft. Worth,TX,28,SKU474,$39.00 ,18,0,95,25,75,41,40,69,27,3,82,37,20,87,53,10,7,90,63,21,57,78,27,51,17,19,43,17,76,13,27,8,23,41,18,15,39,82,18,26,90,21,50,75,100,85,28,113,241,518,696,51,5,34,25,62,0,84,35,48,96,11,3,40,79,26,31,65,27,24,82,6,51,44,92,100,15,40,82,76,15,78,98,39,63,17,80,42,52,22,30,47,38,89,65,54,74,31,161,283,721,1250,57,47,
200,Ft. Worth,TX,33,SKU475,$64.00 ,74,2,59,45,64,32,63,21,35,95,85,20,92,59,60,47,96,58,45,82,79,42,29,82,44,43,5,26,83,23,76,28,14,19,84,69,35,6,90,76,45,50,18,33,87,80,5,216,606,1528,4478,74,7,66,76,50,82,16,70,19,32,11,33,88,79,18,12,45,64,70,58,67,32,16,22,15,75,61,23,53,46,87,4,67,68,49,39,31,33,20,7,60,55,62,15,91,29,28,246,445,975,1176,55,13,
200,Ft. Worth,TX,1,SKU476,$56.00 ,65,98,61,59,24,91,12,52,68,85,60,100,30,28,30,64,27,41,28,21,85,19,11,74,78,42,57,17,89,93,45,4,86,29,71,1,100,2,93,55,39,37,38,69,12,77,46,220,312,821,1177,67,49,15,33,19,16,59,43,98,10,90,69,28,6,90,56,35,7,76,98,6,9,69,0,100,35,100,5,44,11,19,96,87,17,65,6,97,35,94,93,66,61,85,53,30,55,84,215,550,1035,1795,19,47,
200,Ft. Worth,TX,21,SKU477,$69.00 ,44,45,37,47,6,75,28,42,20,15,89,40,37,81,3,22,84,2,55,69,47,99,83,90,36,47,92,93,70,34,13,40,78,66,35,40,87,85,89,65,33,8,96,76,83,83,87,254,443,478,728,16,72,54,19,65,17,84,5,68,79,99,78,72,92,27,7,51,78,33,36,47,14,39,64,65,98,5,88,3,46,37,94,73,40,75,9,58,89,45,82,86,89,82,5,29,90,41,151,299,615,1053,45,73,
200,Ft. Worth,TX,40,SKU478,$27.00 ,37,71,24,80,39,33,10,49,39,78,62,2,67,22,67,90,36,46,3,93,26,22,74,99,68,44,35,41,27,54,89,14,22,59,23,20,53,86,92,25,80,8,45,3,37,19,50,219,325,545,1083,81,74,36,36,54,4,16,76,84,13,53,14,87,11,6,74,93,42,39,79,13,93,85,86,35,18,38,16,66,88,14,19,55,75,68,18,19,64,56,11,0,99,71,44,9,68,34,287,657,841,2441,45,23,
200,Ft. Worth,TX,21,SKU479,$49.00 ,17,43,84,40,4,7,25,91,54,67,87,6,22,9,67,53,69,49,41,92,75,26,47,51,98,97,66,96,64,51,94,55,56,90,66,94,100,56,74,74,56,4,7,64,81,49,21,256,562,1032,1795,14,69,8,37,25,28,94,29,15,80,38,9,83,81,38,29,13,65,74,7,17,69,27,12,82,47,16,57,94,1,74,36,25,73,58,93,19,95,89,3,84,26,98,0,0,71,48,261,369,1026,2278,48,94,
200,Ft. Worth,TX,38,SKU480,$56.00 ,91,28,52,14,17,90,77,17,34,3,71,81,71,74,41,91,16,57,61,35,78,60,63,22,88,61,52,5,80,62,43,20,50,94,78,66,36,93,72,70,80,24,67,69,90,26,75,225,544,553,949,39,31,21,18,41,1,53,17,79,89,46,48,16,91,17,47,5,25,96,89,52,86,95,15,69,4,81,46,57,9,68,22,56,37,38,99,81,100,97,80,45,9,12,33,31,16,64,107,264,746,757,70,92,
200,Ft. Worth,TX,26,SKU481,$26.00 ,61,6,47,57,73,19,65,93,7,64,49,31,77,2,85,82,48,41,32,79,75,72,17,10,87,52,13,5,3,13,25,21,33,30,4,46,70,82,65,44,61,64,84,52,21,33,80,249,641,1204,1820,14,73,53,60,97,50,19,88,89,78,54,61,49,5,84,92,24,25,68,95,85,52,48,28,36,84,34,57,69,94,87,72,99,64,95,73,39,1,56,78,80,9,71,87,52,73,58,292,690,1844,5048,55,25,
200,Ft. Worth,TX,18,SKU482,$11.00 ,58,29,48,94,55,65,89,6,16,81,60,22,20,65,70,78,82,3,32,55,4,82,31,21,79,52,93,81,52,97,41,32,31,13,59,87,96,69,99,21,54,41,56,32,50,87,52,132,338,400,792,63,9,28,44,21,23,24,29,19,55,3,14,28,6,90,48,37,64,55,1,85,91,46,91,2,34,12,96,58,41,66,52,53,79,90,82,76,56,33,55,92,43,53,46,22,44,83,251,424,602,874,94,94,
200,Ft. Worth,TX,40,SKU483,$44.00 ,2,43,91,77,98,45,32,33,92,42,39,94,31,73,81,51,98,32,65,42,6,36,17,15,17,25,11,14,74,72,99,11,1,27,89,56,49,41,41,80,3,68,97,53,82,10,39,183,537,1008,2887,19,34,6,40,43,37,3,20,71,11,2,76,33,74,88,81,56,22,34,42,72,46,2,29,51,65,81,65,42,67,19,70,7,61,74,28,98,72,20,85,80,96,73,47,21,35,29,253,480,1244,1997,55,86,
200,Ft. Worth,TX,32,SKU484,$26.00 ,43,24,7,79,43,75,93,82,20,28,20,93,37,40,40,71,98,99,36,21,40,23,43,34,61,59,87,15,91,44,47,56,4,18,65,17,97,3,24,21,41,48,75,89,95,88,44,289,389,798,1366,87,57,64,22,10,54,24,99,14,74,10,32,48,83,85,48,55,29,95,30,49,92,42,37,100,72,8,100,88,72,98,37,79,43,48,96,16,79,38,18,79,18,57,73,7,58,62,175,361,950,2191,50,42,
200,Ft. Worth,TX,38,SKU485,$37.00 ,39,89,63,52,46,48,24,36,70,78,52,52,25,93,25,4,5,60,69,95,58,73,5,61,20,30,76,78,2,61,56,37,56,85,69,2,85,64,9,99,40,57,83,76,2,91,10,274,531,899,2172,83,65,40,2,95,39,75,49,22,26,45,85,59,13,74,86,70,87,86,59,80,5,30,21,73,75,16,34,18,98,41,17,53,33,79,46,100,74,22,46,65,63,95,29,89,67,2,102,119,290,535,41,88,
200,Ft. Worth,TX,42,SKU486,$27.00 ,67,66,100,78,2,60,65,53,93,60,74,17,12,31,0,16,43,76,80,94,2,86,6,3,15,59,35,74,23,13,71,43,30,38,32,50,36,92,15,54,98,45,93,81,32,5,62,123,360,1033,1370,5,2,42,10,28,41,98,83,2,83,78,88,34,55,78,78,55,60,62,87,29,52,35,46,8,80,55,64,17,95,51,5,40,100,8,17,36,18,38,17,26,29,20,21,11,82,47,249,385,859,1561,68,10,
200,Ft. Worth,TX,38,SKU487,$93.00 ,8,40,35,86,93,87,43,18,54,86,44,41,40,35,92,48,79,61,89,92,23,37,26,81,62,47,85,98,62,32,54,14,34,10,44,84,90,67,8,13,66,82,68,17,11,75,29,293,614,1588,1595,82,80,13,8,99,55,43,77,63,56,39,84,7,66,81,10,88,76,91,57,6,22,92,32,52,93,42,64,98,22,45,13,69,96,75,84,98,93,7,35,89,3,94,15,56,38,95,267,736,1162,2907,59,96,
200,Ft. Worth,TX,23,SKU488,$42.00 ,0,67,88,64,58,22,3,63,95,19,54,27,61,85,26,77,46,91,13,84,12,97,66,84,98,84,51,11,12,40,39,22,18,57,97,81,41,71,39,46,53,88,0,96,48,10,43,145,197,539,1256,91,42,24,65,66,10,15,46,8,50,42,10,28,94,96,35,20,59,35,12,7,84,90,49,74,64,76,97,36,17,21,72,0,36,68,15,17,81,36,94,40,95,34,27,12,71,9,102,150,239,707,10,15,
200,Ft. Worth,TX,32,SKU489,$40.00 ,3,69,48,19,47,9,6,88,43,57,46,17,51,40,64,45,21,85,76,58,7,18,77,16,97,18,46,85,49,87,65,15,67,6,44,75,28,11,4,28,59,41,7,36,90,20,58,175,230,313,585,58,58,59,60,23,73,59,81,16,20,13,47,61,5,52,36,22,19,98,69,42,96,43,48,12,17,86,62,97,89,39,2,60,35,99,33,8,85,44,88,26,26,23,28,38,23,36,253,470,1392,3191,93,70,
200,Ft. Worth,TX,39,SKU490,$27.00 ,25,51,80,25,31,78,98,43,28,7,13,94,55,82,42,58,41,55,47,69,57,15,34,61,8,47,7,20,10,70,20,9,4,49,92,19,5,29,43,97,58,75,52,79,18,27,24,281,341,453,764,67,89,34,84,82,77,73,38,65,68,43,30,69,18,99,60,39,31,98,72,22,17,68,85,48,48,8,92,72,19,57,95,86,88,69,85,25,52,21,38,36,32,74,70,87,60,18,197,251,550,697,19,85,
200,Ft. Worth,TX,46,SKU491,$93.00 ,25,28,67,90,56,1,37,17,51,4,61,96,37,35,5,13,83,27,64,86,41,62,12,34,58,5,45,60,52,50,21,44,15,87,20,19,48,8,7,67,0,66,83,35,82,72,63,275,535,1118,2162,69,37,27,68,11,76,52,21,41,96,53,53,79,89,37,76,50,98,91,4,42,45,76,8,43,2,3,12,38,95,4,27,91,90,71,4,75,87,58,45,38,92,76,51,23,84,22,274,692,1473,1869,2,68,
200,Ft. Worth,TX,19,SKU492,$80.00 ,54,89,27,26,95,11,75,10,3,45,81,2,63,74,10,77,58,7,2,25,2,38,31,72,43,60,59,47,68,89,69,69,49,15,67,95,69,7,47,7,24,79,8,52,69,34,31,281,339,594,1497,51,47,53,94,74,43,68,25,86,52,9,6,68,6,97,90,69,65,68,40,52,58,96,40,36,53,91,90,50,81,22,97,88,5,53,44,3,92,11,37,65,74,31,45,39,67,12,272,579,764,1404,87,78,
200,Ft. Worth,TX,34,SKU493,$51.00 ,38,11,13,89,80,23,84,9,61,41,58,8,60,0,60,47,58,71,1,88,59,57,77,38,47,42,79,15,90,57,10,57,33,50,27,9,67,27,18,88,84,89,95,90,57,82,17,138,293,662,867,86,95,47,14,54,80,17,71,33,47,11,10,87,24,82,69,55,74,12,27,82,69,27,49,39,34,38,85,59,49,4,20,38,9,6,3,60,4,23,79,85,73,80,74,2,3,22,197,476,1180,2104,44,66,
200,Ft. Worth,TX,10,SKU494,$76.00 ,44,24,69,73,57,94,82,43,37,36,99,68,75,97,39,64,87,97,13,34,82,15,95,83,64,65,41,46,60,26,9,38,76,71,97,4,40,87,14,10,50,37,41,95,99,48,88,266,791,1911,5701,99,33,57,76,61,42,18,95,62,70,71,5,81,15,44,90,89,94,28,85,13,58,68,4,16,71,5,89,14,54,95,55,70,43,21,90,1,55,82,33,89,0,80,24,96,62,10,246,734,1960,5859,71,4,
200,Ft. Worth,TX,34,SKU495,$50.00 ,66,47,26,37,34,90,41,89,54,97,52,73,91,85,34,79,62,69,34,94,3,42,12,72,0,93,84,78,51,81,62,30,80,0,84,2,70,92,90,30,34,28,52,27,45,18,15,278,811,1930,2544,96,30,62,50,1,41,61,37,82,78,4,8,35,25,64,60,6,55,53,94,17,82,64,12,96,59,93,18,91,70,70,61,1,56,48,72,78,0,61,19,69,14,84,84,68,55,92,134,396,822,2408,100,97,
200,Ft. Worth,TX,9,SKU496,$37.00 ,36,58,95,36,4,69,85,97,46,96,47,96,18,92,88,2,21,31,36,57,35,50,43,87,26,32,42,71,9,49,58,21,48,71,26,21,84,17,79,93,62,36,9,24,80,89,83,250,448,898,1943,12,89,84,63,51,63,29,47,87,92,97,87,22,69,69,47,38,10,4,35,20,77,15,92,35,54,59,95,27,30,91,4,39,46,45,52,9,33,93,90,0,57,96,83,14,58,6,188,342,521,1288,32,1,
200,Ft. Worth,TX,44,SKU497,$60.00 ,54,23,68,87,18,21,16,76,2,41,15,34,81,59,14,97,75,84,42,19,80,51,83,58,32,8,79,94,80,31,87,98,67,83,3,26,100,97,58,58,55,51,90,52,43,85,13,295,754,2023,2762,87,94,95,78,98,94,4,45,79,86,3,35,2,97,79,61,31,88,39,100,81,46,39,5,3,41,92,43,13,20,91,92,40,88,23,54,26,37,30,17,22,31,100,60,27,42,8,239,452,896,1483,99,67,
200,Ft. Worth,TX,0,SKU498,$63.00 ,81,72,93,38,98,75,86,80,51,71,44,46,1,93,35,48,56,97,41,95,36,51,16,11,39,1,54,57,15,83,70,59,96,20,96,63,17,61,73,46,54,55,28,4,81,83,20,129,146,170,401,80,30,61,86,80,83,64,52,91,63,20,50,11,85,91,14,47,63,33,85,9,23,53,100,28,15,56,51,13,45,74,36,66,90,15,63,17,47,80,36,14,3,26,34,37,17,23,254,595,1114,2573,84,46,
200,Ft. Worth,TX,36,SKU499,$44.00 ,52,8,27,36,96,82,42,50,7,63,21,25,17,99,41,68,5,63,62,75,19,8,11,69,11,66,90,96,87,100,78,83,64,12,43,17,88,50,19,43,43,21,41,27,3,63,56,114,232,316,814,50,13,59,72,34,83,50,85,61,5,46,83,49,42,68,2,71,32,8,95,60,14,79,53,66,97,67,91,2,11,84,44,96,0,30,66,20,89,51,63,67,58,17,41,45,19,3,199,538,1287,2552,44,8,
200,Ft. Worth,TX,37,SKU500,$94.00 ,62,84,77,88,64,12,49,31,6,23,99,7,11,77,83,65,0,6,76,21,11,2,43,92,27,98,13,97,16,86,13,10,30,58,72,68,44,33,59,20,88,56,85,75,48,67,97,264,744,848,2293,41,56,95,73,16,63,64,18,42,29,70,25,57,68,69,36,34,69,88,9,61,47,13,94,39,29,25,26,87,63,48,33,50,40,78,5,90,38,26,38,84,13,22,96,36,53,33,175,497,1369,3292,77,76,
200,Ft. Worth,TX,1,SKU501,$28.00 ,97,83,68,65,16,90,9,36,73,52,70,0,6,54,40,32,31,29,98,89,96,45,80,31,56,82,28,98,13,38,44,64,2,55,15,81,38,75,85,14,6,32,61,95,49,93,76,170,188,329,333,35,71,20,81,42,6,11,73,11,96,95,93,49,14,14,13,21,88,87,0,8,42,95,34,14,67,49,43,31,78,42,5,14,9,45,99,92,36,16,18,100,29,45,80,10,12,15,123,149,166,218,62,60,
200,Ft. Worth,TX,28,SKU502,$28.00 ,3,52,55,70,21,57,42,57,97,73,84,76,37,72,29,55,45,39,65,21,61,30,2,68,88,4,64,49,38,44,29,20,12,33,0,31,43,82,70,0,14,38,97,55,90,92,69,157,211,275,478,75,43,76,36,12,90,32,94,43,71,47,66,54,71,6,23,52,61,7,15,30,10,77,34,63,39,34,35,44,57,77,32,77,14,25,23,59,94,57,28,91,29,72,99,13,4,32,251,626,1688,1914,89,40,
200,Ft. Worth,TX,13,SKU503,$76.00 ,57,7,46,88,60,61,65,53,35,20,59,50,64,83,9,28,19,94,25,3,64,53,80,45,46,92,76,17,68,85,86,51,44,22,58,21,13,45,64,69,57,24,90,66,40,52,12,162,305,803,1813,97,9,81,17,14,55,57,64,66,39,54,91,67,91,14,6,53,86,65,18,56,15,15,16,13,3,56,72,88,78,29,3,74,8,58,23,89,61,60,2,35,41,39,4,73,0,98,200,570,1150,1700,87,54,
200,Ft. Worth,TX,17,SKU504,$89.00 ,39,21,85,65,48,87,25,4,93,37,50,58,45,7,16,28,4,96,36,85,88,38,0,26,85,22,5,68,97,54,16,53,84,64,82,66,17,43,79,60,81,66,70,80,46,25,2,284,374,1109,3052,67,86,14,28,33,4,76,58,17,2,60,100,95,98,55,83,29,14,74,57,75,93,90,88,78,78,99,78,68,6,6,59,61,70,23,38,52,39,78,79,69,7,94,90,98,83,4,240,297,877,1833,88,36,
200,Ft. Worth,TX,30,SKU505,$80.00 ,96,78,15,59,10,72,47,13,51,73,91,32,14,67,44,18,29,69,26,59,14,72,95,4,78,13,83,5,95,7,25,48,95,22,65,41,98,61,46,9,37,24,72,35,10,9,89,277,441,926,1281,87,6,32,22,73,76,24,69,90,49,45,53,85,15,82,19,72,14,50,75,29,74,29,26,97,76,78,17,25,97,20,8,46,12,77,23,82,20,61,23,45,1,87,51,6,50,57,207,314,520,1526,58,82,
200,Ft. Worth,TX,4,SKU506,$23.00 ,98,53,80,56,74,31,19,58,76,13,51,48,76,45,86,2,52,68,67,74,51,21,95,24,7,60,38,0,83,13,16,35,48,56,40,88,55,99,62,50,97,42,9,56,73,5,100,300,823,1194,1600,71,65,56,1,58,38,84,63,48,63,75,65,33,26,53,39,65,36,30,60,33,69,98,45,11,17,95,25,12,62,65,17,54,80,2,11,96,95,68,74,34,79,38,28,34,69,48,112,239,519,1446,10,22,
200,Ft. Worth,TX,5,SKU507,$12.00 ,17,70,32,49,95,38,18,11,76,49,83,14,31,9,4,52,67,100,84,11,29,100,34,42,25,48,23,87,96,37,55,28,49,93,71,57,2,84,33,30,42,72,99,25,63,8,92,113,177,367,638,5,3,80,8,5,94,81,23,43,42,62,29,2,37,16,9,51,32,61,19,90,81,23,93,79,11,94,65,6,81,66,24,91,68,59,21,97,8,26,38,51,4,26,1,18,77,71,255,520,602,1227,69,49,
200,Ft. Worth,TX,44,SKU508,$96.00 ,89,92,59,28,81,25,6,56,49,88,80,2,44,49,77,2,76,89,32,11,89,73,8,33,33,97,16,51,97,11,65,28,10,15,48,29,86,41,55,56,98,98,92,29,97,63,97,187,393,450,1032,60,88,64,58,90,64,48,8,56,22,37,0,21,6,9,53,89,84,59,82,17,3,44,0,33,44,95,10,51,98,36,2,76,82,12,4,28,92,61,39,20,54,45,97,54,67,9,265,322,513,1096,84,16,
200,Ft. Worth,TX,34,SKU509,$34.00 ,95,20,58,5,31,20,76,28,39,51,11,29,39,30,56,38,49,89,78,51,84,45,73,0,7,58,51,21,48,68,77,26,26,28,33,71,98,32,35,53,16,72,67,48,72,58,0,284,536,1510,3694,42,3,70,53,62,81,46,42,89,5,43,57,99,55,62,61,99,81,76,31,89,36,64,14,32,58,68,71,47,89,43,27,77,57,5,6,37,98,25,79,41,73,74,4,97,8,52,145,216,587,1223,18,92,
200,Ft. Worth,TX,41,SKU510,$91.00 ,67,36,99,64,55,83,71,87,36,11,1,34,38,16,10,91,17,18,56,49,31,73,21,3,2,44,38,41,68,24,60,59,90,5,59,67,97,87,17,24,97,11,20,33,58,90,6,218,384,785,1824,1,89,42,26,13,37,44,66,64,67,80,87,30,66,61,75,38,53,47,19,58,92,52,40,56,17,94,13,16,85,10,75,30,51,2,11,89,24,87,25,2,82,67,0,34,96,79,185,512,1463,2898,15,23,
200,Ft. Worth,TX,33,SKU511,$22.00 ,63,57,53,86,90,31,84,32,48,40,50,92,64,10,89,17,18,0,3,89,34,94,35,86,74,83,3,23,38,63,23,21,81,0,28,62,93,23,27,89,8,7,1,53,88,22,12,165,217,265,291,4,2,92,96,22,67,30,58,69,39,2,61,17,51,41,33,38,53,11,93,52,53,90,91,14,69,15,1,84,4,94,77,51,43,43,23,6,29,79,39,25,20,71,71,25,21,9,204,245,584,937,21,22,
200,Ft. Worth,TX,19,SKU512,$66.00 ,4,4,11,41,36,80,47,68,83,55,44,14,16,21,42,41,16,32,36,3,3,26,18,63,55,20,16,92,29,50,69,38,10,27,39,23,71,28,41,71,77,23,96,70,85,20,23,195,333,359,606,77,3,51,100,28,37,74,3,27,15,27,73,57,74,10,56,6,68,9,94,66,87,58,1,89,24,68,99,42,46,65,3,9,14,49,92,10,98,25,90,94,70,10,42,31,54,69,300,607,838,1096,97,9,
200,Ft. Worth,TX,41,SKU513,$45.00 ,77,49,72,22,32,65,53,89,48,49,57,26,40,78,83,70,94,61,28,51,59,81,21,33,27,59,74,76,100,1,20,17,64,78,75,20,75,39,64,53,6,79,12,12,88,42,82,255,454,1006,1124,75,90,43,42,36,17,24,91,66,14,62,0,4,82,52,49,26,96,99,66,31,80,39,85,39,47,35,97,23,61,0,46,94,18,71,33,86,69,80,5,98,53,96,14,19,100,27,105,190,525,988,89,8,
200,Ft. Worth,TX,40,SKU514,$65.00 ,78,43,72,69,61,82,86,12,40,92,54,66,83,82,25,62,45,97,47,66,8,8,98,86,27,86,24,82,37,88,19,95,53,57,5,38,86,100,81,9,78,99,97,65,49,27,39,276,764,1470,1566,11,71,82,91,62,100,12,28,46,34,45,1,31,74,22,83,29,4,52,54,44,31,38,86,79,85,47,1,5,27,54,26,8,87,73,87,18,92,11,95,44,27,15,55,46,28,47,215,603,1530,3000,11,43,
200,Ft. Worth,TX,36,SKU515,$13.00 ,16,65,72,54,82,85,93,50,79,25,95,45,16,12,82,52,97,13,46,32,91,27,52,64,95,97,67,94,74,49,24,94,85,32,17,18,69,47,17,14,97,74,18,81,43,88,67,217,556,788,1479,77,80,80,43,95,62,28,18,70,69,86,86,63,39,59,52,91,14,21,21,58,89,69,32,98,39,19,48,96,43,64,1,42,79,94,43,75,33,71,8,32,34,33,48,10,7,19,252,588,1093,2339,4,75,
200,Ft. Worth,TX,18,SKU516,$98.00 ,43,36,33,74,89,91,61,48,9,65,96,41,100,22,66,64,2,17,51,35,17,99,16,34,50,52,35,14,42,99,71,11,95,97,98,66,31,55,50,9,10,50,39,96,88,77,78,163,392,786,920,77,63,88,47,84,24,9,96,51,3,40,3,59,41,99,41,44,34,40,14,15,98,78,38,51,40,44,44,95,80,84,8,43,68,56,69,59,59,0,54,40,69,35,4,4,56,43,259,736,1556,2295,59,9,
200,Ft. Worth,TX,35,SKU517,$39.00 ,69,74,80,87,77,11,98,13,51,47,43,35,87,86,51,6,44,43,4,10,50,51,14,8,100,86,76,77,6,58,64,96,22,46,80,62,55,86,42,57,11,8,26,6,44,13,84,258,718,1357,2015,10,13,76,69,49,74,47,26,90,85,85,50,82,20,32,71,28,88,73,50,71,78,4,68,85,24,75,8,84,59,76,1,40,64,61,26,66,31,0,74,19,57,77,50,42,59,26,188,555,1069,2920,7,33,
200,Ft. Worth,TX,17,SKU518,$22.00 ,11,1,88,84,58,10,89,70,30,93,97,9,96,73,80,20,77,65,67,52,81,13,94,72,13,77,96,97,20,59,0,58,77,26,67,86,2,60,89,54,30,47,78,88,64,62,17,105,136,245,275,27,39,73,91,89,18,43,26,77,13,4,80,70,34,77,34,67,44,14,17,98,8,21,31,20,5,21,23,62,28,39,56,49,6,84,74,82,31,77,62,100,99,75,24,67,97,73,141,320,573,973,41,3,
